Player,Country,Season,Cumulative Mat,Cumulative Inns,Cumulative Overs,Cumulative Runs,Cumulative Wkts,Cumulative Econ,player_id
Mohamed Azzam,Maldives,2022,14,0.0,0.0,0.0,0.0,0.0,e43c9818
Mohamed Azzam,Maldives,2023/24,20,0.0,0.0,0.0,0.0,0.0,e43c9818
Mohamed Azzam,Maldives,2024,33,0.0,0.0,0.0,0.0,0.0,e43c9818
Mohamed Azzam,Maldives,2024/25,39,0.0,0.0,0.0,0.0,0.0,e43c9818
Mohamed Coulibaly,Mali,2022/23,0,0.0,0.0,0.0,0.0,0.0,86ea6123
Mohamed Coulibaly,Mali,2023/24,7,2.0,5.0,42.0,1.0,8.4,86ea6123
Mohamed Coulibaly,Mali,2024,10,2.0,5.0,42.0,1.0,8.4,86ea6123
Mohamed Fadiga,Mali,2024,0,0.0,0.0,0.0,0.0,0.0,b6004a31
Mohamed Ishmath,Maldives,2023/24,0,0.0,0.0,0.0,0.0,0.0,8c7b9bfc
Mohamed Mahfooz,Maldives,2018/19,0,0.0,0.0,0.0,0.0,0.0,44f5a3e4
Mohamed Mahfooz,Maldives,2019,4,4.0,13.5,99.0,2.0,7.15,44f5a3e4
Mohamed Mahfooz,Maldives,2019/20,8,8.0,27.5,201.0,7.0,7.22,44f5a3e4
Mohamed Mahfooz,Maldives,2021/22,11,11.0,37.5,262.0,8.0,6.91,44f5a3e4
Mohamed Miuvaan,Maldives,2023,0,0.0,0.0,0.0,0.0,0.0,a5bdacc3
Mohamed Miuvaan,Maldives,2024,2,2.0,7.0,51.0,1.0,7.28,a5bdacc3
Mohamed Rishwan,Maldives,2018/19,0,0.0,0.0,0.0,0.0,0.0,7d15170b
Mohamed Rishwan,Maldives,2019,4,0.0,0.0,0.0,0.0,0.0,7d15170b
Mohamed Rishwan,Maldives,2019/20,8,0.0,0.0,0.0,0.0,0.0,7d15170b
Mohamed Rishwan,Maldives,2021/22,14,0.0,0.0,0.0,0.0,0.0,7d15170b
Mohamed Rishwan,Maldives,2022,18,1.0,2.0,22.0,0.0,11.0,7d15170b
Mohamed Rishwan,Maldives,2023/24,24,1.0,2.0,22.0,0.0,11.0,7d15170b
Mohamed Rishwan,Maldives,2024,30,1.0,2.0,22.0,0.0,11.0,7d15170b
Mohamed Shafeeq,Kuwait,2022,0,0.0,0.0,0.0,0.0,0.0,ff13b10c
Mohamed Shafeeq,Kuwait,2022/23,7,7.0,23.299999237060547,193.0,5.0,8.21,ff13b10c
Mohamed Shafeeq,Kuwait,2023,9,9.0,30.299999237060547,266.0,7.0,8.7,ff13b10c
Mohamed Shafeeq,Kuwait,2023/24,10,10.0,33.29999923706055,302.0,7.0,9.03,ff13b10c
Mohamed Shafeeq,Kuwait,2024,23,23.0,75.29999923706055,575.0,15.0,7.6,ff13b10c
Mohamed Shiyam,Maldives,2024,0,0.0,0.0,0.0,0.0,0.0,946d4d9a
Mohameed Taiwo,Nigeria,2019,0,0.0,0.0,0.0,0.0,0.0,a9d788e3
Mohameed Taiwo,Nigeria,2021,2,2.0,8.0,41.0,2.0,5.12,a9d788e3
Mohameed Taiwo,Nigeria,2021/22,8,8.0,26.0,213.0,2.0,8.44,a9d788e3
Mohameed Taiwo,Nigeria,2022/23,11,11.0,36.0,282.0,4.0,8.02,a9d788e3
Mohameed Taiwo,Nigeria,2023/24,13,13.0,42.0,307.0,5.0,7.43,a9d788e3
Mohameed Taiwo,Nigeria,2024,23,23.0,64.0,417.0,15.0,6.37,a9d788e3
Mohammad Aadil Alam,Nepal,2021/22,0,0.0,0.0,0.0,0.0,0.0,70ced7f2
Mohammad Aadil Alam,Nepal,2022,3,2.0,5.0,34.0,0.0,6.8,70ced7f2
Mohammad Ahnaff,Qatar,2023/24,0,0.0,0.0,0.0,0.0,0.0,9b85a13a
Mohammad Ahnaff,Qatar,2024,5,1.0,1.0,15.0,0.0,15.0,9b85a13a
Mohammad Ahsan,Kuwait,2019,0,0.0,0.0,0.0,0.0,0.0,62474838
Mohammad Amin,Kuwait,2018/19,0,0.0,0.0,0.0,0.0,0.0,01b45044
Mohammad Amin,Kuwait,2019/20,4,0.0,0.0,0.0,0.0,0.0,01b45044
Mohammad Amin,Kuwait,2023/24,9,2.0,2.0,18.0,1.0,9.0,01b45044
Mohammad Amir,Pakistan,2009,0,0.0,0.0,0.0,0.0,0.0,e174dadd
Mohammad Amir,Pakistan,2009/10,8,8.0,27.0,197.0,7.0,7.29,e174dadd
Mohammad Amir,Pakistan,2010,10,10.0,34.0,251.0,9.0,7.37,e174dadd
Mohammad Amir,Pakistan,2015/16,18,18.0,65.0,457.0,23.0,7.05,e174dadd
Mohammad Amir,Pakistan,2016,29,29.0,107.0,756.0,34.0,7.07,e174dadd
Mohammad Amir,Pakistan,2016/17,30,30.0,111.0,789.0,34.0,7.11,e174dadd
Mohammad Amir,Pakistan,2017/18,31,31.0,115.0,809.0,34.0,7.04,e174dadd
Mohammad Amir,Pakistan,2018,35,35.0,130.0,886.0,41.0,6.82,e174dadd
Mohammad Amir,Pakistan,2018/19,41,41.0,152.0,1039.0,52.0,6.84,e174dadd
Mohammad Amir,Pakistan,2019/20,42,42.0,156.0,1066.0,55.0,6.84,e174dadd
Mohammad Amir,Pakistan,2020,48,48.0,175.39999961853027,1224.0,59.0,6.99,e174dadd
Mohammad Amir,Pakistan,2024,50,50.0,179.49999952316284,1263.0,59.0,7.08,e174dadd
Mohammad Asaduzzaman,Finland,2022,0,0.0,0.0,0.0,0.0,0.0,11406bad
Mohammad Ashraful,Bangladesh,2007/08,0,0.0,0.0,0.0,0.0,0.0,2bb09eb2
Mohammad Ashraful,Bangladesh,2008/09,8,5.0,16.0,160.0,5.0,10.0,2bb09eb2
Mohammad Ashraful,Bangladesh,2009,9,5.0,16.0,160.0,5.0,10.0,2bb09eb2
Mohammad Ashraful,Bangladesh,2009/10,12,6.0,18.0,178.0,7.0,9.83,2bb09eb2
Mohammad Ashraful,Bangladesh,2010,13,6.0,18.0,178.0,7.0,9.83,2bb09eb2
Mohammad Ashraful,Bangladesh,2011/12,15,8.0,23.0,210.0,8.0,8.98,2bb09eb2
Mohammad Ashraful,Bangladesh,2012,16,8.0,23.0,210.0,8.0,8.98,2bb09eb2
Mohammad Ashraful,Bangladesh,2012/13,20,8.0,23.0,210.0,8.0,8.98,2bb09eb2
Mohammad Asif,Pakistan,2006,0,0.0,0.0,0.0,0.0,0.0,e03b66ec
Mohammad Asif,Pakistan,2007/08,1,1.0,4.0,21.0,2.0,5.25,e03b66ec
Mohammad Asif,Pakistan,2009/10,9,9.0,34.5,269.0,12.0,7.73,e03b66ec
Mohammad Asif,Pakistan,2010,10,10.0,38.5,300.0,13.0,7.73,e03b66ec
Mohammad Atif,Spain,2022,0,0.0,0.0,0.0,0.0,0.0,705b8c5c
Mohammad Atif,Spain,2024,1,1.0,3.0,22.0,1.0,7.33,705b8c5c
Mohammad Ayaz,United Arab Emirates,2019/20,0,0.0,0.0,0.0,0.0,0.0,c4a60a7b
Mohammad Boota,United Arab Emirates,2018/19,0,0.0,0.0,0.0,0.0,0.0,39713d08
Mohammad Boota,United Arab Emirates,2019,5,1.0,1.0,13.0,1.0,13.0,39713d08
Mohammad Boota,United Arab Emirates,2019/20,9,1.0,1.0,13.0,1.0,13.0,39713d08
Mohammad Boota,United Arab Emirates,2021/22,16,1.0,1.0,13.0,1.0,13.0,39713d08
Mohammad Ghazanfar,Hong Kong,2019/20,0,0.0,0.0,0.0,0.0,0.0,00321fff
Mohammad Ghazanfar,Hong Kong,2022,5,5.0,14.0,85.0,3.0,6.07,00321fff
Mohammad Ghazanfar,Hong Kong,2022/23,15,15.0,50.0,321.0,14.0,6.39,00321fff
Mohammad Ghazanfar,Hong Kong,2023,17,17.0,56.0,358.0,18.0,6.36,00321fff
Mohammad Ghazanfar,Hong Kong,2023/24,24,24.0,77.20000076293945,499.0,27.0,6.43,00321fff
Mohammad Hafeez,Pakistan,2006,0,0.0,0.0,0.0,0.0,0.0,9ab63e7b
Mohammad Hafeez,Pakistan,2006/07,1,0.0,0.0,0.0,0.0,0.0,9ab63e7b
Mohammad Hafeez,Pakistan,2007/08,2,0.0,0.0,0.0,0.0,0.0,9ab63e7b
Mohammad Hafeez,Pakistan,2010,9,7.0,22.0,182.0,7.0,8.27,9ab63e7b
Mohammad Hafeez,Pakistan,2010/11,16,14.0,38.0,320.0,9.0,8.45,9ab63e7b
Mohammad Hafeez,Pakistan,2011,21,17.0,48.0,378.0,12.0,7.98,9ab63e7b
Mohammad Hafeez,Pakistan,2011/12,24,20.0,56.19999980926514,422.0,19.0,7.57,9ab63e7b
Mohammad Hafeez,Pakistan,2012,29,25.0,75.19999980926514,518.0,25.0,7.07,9ab63e7b
Mohammad Hafeez,Pakistan,2012/13,34,30.0,90.19999980926514,620.0,27.0,7.02,9ab63e7b
Mohammad Hafeez,Pakistan,2013,43,39.0,114.19999980926514,775.0,35.0,6.89,9ab63e7b
Mohammad Hafeez,Pakistan,2013/14,47,43.0,126.19999980926514,830.0,42.0,6.68,9ab63e7b
Mohammad Hafeez,Pakistan,2014/15,58,54.0,162.19999980926514,1071.0,45.0,6.68,9ab63e7b
Mohammad Hafeez,Pakistan,2015,60,56.0,166.19999980926514,1106.0,46.0,6.75,9ab63e7b
Mohammad Hafeez,Pakistan,2015/16,64,57.0,167.19999980926514,1120.0,46.0,6.88,9ab63e7b
Mohammad Hafeez,Pakistan,2017,77,57.0,167.19999980926514,1120.0,46.0,6.88,9ab63e7b
Mohammad Hafeez,Pakistan,2017/18,78,58.0,168.19999980926514,1128.0,46.0,6.9,9ab63e7b
Mohammad Hafeez,Pakistan,2018,81,61.0,175.19999980926514,1170.0,49.0,6.86,9ab63e7b
Mohammad Hafeez,Pakistan,2018/19,83,62.0,175.69999980926514,1173.0,51.0,6.8,9ab63e7b
Mohammad Hafeez,Pakistan,2019/20,89,67.0,185.69999980926514,1226.0,54.0,6.69,9ab63e7b
Mohammad Hafeez,Pakistan,2020,91,67.0,185.69999980926514,1226.0,54.0,6.69,9ab63e7b
Mohammad Hafeez,Pakistan,2020/21,94,67.0,185.69999980926514,1226.0,54.0,6.69,9ab63e7b
Mohammad Hafeez,Pakistan,2021,99,68.0,186.69999980926514,1233.0,54.0,6.7,9ab63e7b
Mohammad Hafeez,Pakistan,2021/22,113,75.0,203.69999980926514,1336.0,60.0,6.64,9ab63e7b
Mohammad Haris,Pakistan,2022,0,0.0,0.0,0.0,0.0,0.0,ff3f6fc1
Mohammad Haris,Pakistan,2022/23,1,0.0,0.0,0.0,0.0,0.0,ff3f6fc1
Mohammad Haris,Pakistan,2023,8,0.0,0.0,0.0,0.0,0.0,ff3f6fc1
Mohammad Hasnain,Pakistan,2019,0,0.0,0.0,0.0,0.0,0.0,8596fe80
Mohammad Hasnain,Pakistan,2019/20,1,1.0,4.0,29.0,0.0,7.25,8596fe80
Mohammad Hasnain,Pakistan,2020/21,6,6.0,24.0,193.0,5.0,8.04,8596fe80
Mohammad Hasnain,Pakistan,2021,10,10.0,40.0,297.0,7.0,7.43,8596fe80
Mohammad Hasnain,Pakistan,2021/22,17,16.0,62.0,473.0,17.0,7.64,8596fe80
Mohammad Hasnain,Pakistan,2022,18,17.0,66.0,522.0,17.0,7.91,8596fe80
Mohammad Hasnain,Pakistan,2022/23,26,25.0,97.0,815.0,25.0,8.4,8596fe80
Mohammad Ihsan,Spain,2022/23,0,0.0,0.0,0.0,0.0,0.0,510e33d3
Mohammad Ihsan,Spain,2024,10,0.0,0.0,0.0,0.0,0.0,510e33d3
Mohammad Irfan,Pakistan,2012/13,0,0.0,0.0,0.0,0.0,0.0,a8e3170f
Mohammad Irfan,Pakistan,2013,3,3.0,11.0,72.0,2.0,6.54,a8e3170f
Mohammad Irfan,Pakistan,2013/14,5,5.0,17.0,129.0,3.0,7.72,a8e3170f
Mohammad Irfan,Pakistan,2014/15,7,7.0,20.40000009536743,148.0,3.0,7.0,a8e3170f
Mohammad Irfan,Pakistan,2015,9,9.0,26.40000009536743,195.0,5.0,7.18,a8e3170f
Mohammad Irfan,Pakistan,2015/16,11,11.0,34.40000009536743,251.0,6.0,7.15,a8e3170f
Mohammad Irfan,Pakistan,2019/20,20,20.0,68.90000009536743,504.0,15.0,7.2,a8e3170f
Mohammad Ishaq,Afghanistan,2023/24,0,0.0,0.0,0.0,0.0,0.0,32de4eae
Mohammad Kamran,Spain,2022,0,0.0,0.0,0.0,0.0,0.0,1a628a92
Mohammad Kamran,Spain,2022/23,9,9.0,34.0,171.0,8.0,5.02,1a628a92
Mohammad Kashif,Netherlands,2009/10,0,0.0,0.0,0.0,0.0,0.0,4d05a82e
Mohammad Mithun,Bangladesh,2013/14,0,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Mithun,Bangladesh,2014,1,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Mithun,Bangladesh,2015/16,2,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Mithun,Bangladesh,2017/18,12,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Mithun,Bangladesh,2019/20,13,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Mithun,Bangladesh,2020/21,15,0.0,0.0,0.0,0.0,0.0,77191792
Mohammad Nabi,Afghanistan,2009/10,0,0.0,0.0,0.0,0.0,0.0,62af8546
Mohammad Nabi,Afghanistan,2010,6,6.0,21.0,142.0,10.0,6.76,62af8546
Mohammad Nabi,Afghanistan,2011/12,8,8.0,28.0,208.0,11.0,7.43,62af8546
Mohammad Nabi,Afghanistan,2012/13,11,11.0,36.0,272.0,11.0,7.58,62af8546
Mohammad Nabi,Afghanistan,2013/14,15,15.0,52.0,389.0,15.0,7.51,62af8546
Mohammad Nabi,Afghanistan,2015,25,25.0,87.0,607.0,21.0,6.99,62af8546
Mohammad Nabi,Afghanistan,2015/16,31,31.0,111.0,769.0,28.0,6.95,62af8546
Mohammad Nabi,Afghanistan,2016/17,45,45.0,163.0,1126.0,47.0,6.92,62af8546
Mohammad Nabi,Afghanistan,2017,55,55.0,196.4000015258789,1410.0,57.0,7.19,62af8546
Mohammad Nabi,Afghanistan,2017/18,58,58.0,205.4000015258789,1487.0,59.0,7.26,62af8546
Mohammad Nabi,Afghanistan,2018,60,60.0,209.4000015258789,1513.0,61.0,7.24,62af8546
Mohammad Nabi,Afghanistan,2018/19,65,65.0,227.4000015258789,1625.0,67.0,7.16,62af8546
Mohammad Nabi,Afghanistan,2019,68,68.0,238.4000015258789,1705.0,69.0,7.17,62af8546
Mohammad Nabi,Afghanistan,2019/20,72,72.0,249.4000015258789,1789.0,69.0,7.19,62af8546
Mohammad Nabi,Afghanistan,2020/21,78,77.0,260.4000015258789,1871.0,69.0,7.21,62af8546
Mohammad Nabi,Afghanistan,2021/22,81,80.0,269.4000015258789,1944.0,72.0,7.24,62af8546
Mohammad Nabi,Afghanistan,2022,88,87.0,287.4000015258789,2074.0,74.0,7.24,62af8546
Mohammad Nabi,Afghanistan,2022/23,101,97.0,318.4000015258789,2329.0,83.0,7.34,62af8546
Mohammad Nabi,Afghanistan,2023,107,102.0,330.4000015258789,2419.0,87.0,7.35,62af8546
Mohammad Nabi,Afghanistan,2023/24,109,103.0,331.4000015258789,2427.0,87.0,7.36,62af8546
Mohammad Nabi,Afghanistan,2024,121,113.0,355.4000015258789,2616.0,93.0,7.4,62af8546
Mohammad Nadeem,Oman,2015,0,0.0,0.0,0.0,0.0,0.0,c5d7b244
Mohammad Nadeem,Oman,2015/16,1,1.0,4.0,20.0,1.0,5.0,c5d7b244
Mohammad Nadeem,Oman,2016/17,2,2.0,7.0,53.0,1.0,8.0,c5d7b244
Mohammad Nadeem,Oman,2018/19,6,6.0,17.0,127.0,4.0,7.6,c5d7b244
Mohammad Nadeem,Oman,2019/20,9,9.0,27.0,194.0,6.0,7.3,c5d7b244
Mohammad Nadeem,Oman,2021/22,25,25.0,77.0,520.0,24.0,6.8,c5d7b244
Mohammad Nadeem,Oman,2022/23,30,30.0,91.30000019073486,644.0,24.0,7.09,c5d7b244
Mohammad Nadeem,Oman,2023,37,37.0,103.60000038146973,757.0,25.0,7.46,c5d7b244
Mohammad Nadeem,Oman,2023/24,42,40.0,111.60000038146973,813.0,26.0,7.43,c5d7b244
Mohammad Nadeem,Oman,2024,47,42.0,115.60000038146973,857.0,27.0,7.6,c5d7b244
Mohammad Naim,Bangladesh,2019/20,0,0.0,0.0,0.0,0.0,0.0,7923a51d
Mohammad Naim,Bangladesh,2020/21,6,0.0,0.0,0.0,0.0,0.0,7923a51d
Mohammad Naim,Bangladesh,2021,9,0.0,0.0,0.0,0.0,0.0,7923a51d
Mohammad Naim,Bangladesh,2021/22,22,0.0,0.0,0.0,0.0,0.0,7923a51d
Mohammad Naim,Bangladesh,2022,34,0.0,0.0,0.0,0.0,0.0,7923a51d
Mohammad Naveed,United Arab Emirates,2015,0,0.0,0.0,0.0,0.0,0.0,4861d29b
Mohammad Naveed,United Arab Emirates,2015/16,3,3.0,9.0,76.0,2.0,8.44,4861d29b
Mohammad Naveed,United Arab Emirates,2016/17,14,14.0,52.400001525878906,304.0,19.0,5.91,4861d29b
Mohammad Naveed,United Arab Emirates,2017,19,19.0,71.4000015258789,434.0,22.0,6.15,4861d29b
Mohammad Naveed,United Arab Emirates,2018/19,22,22.0,82.4000015258789,501.0,29.0,6.15,4861d29b
Mohammad Naveed,United Arab Emirates,2019,28,28.0,102.4000015258789,638.0,35.0,6.3,4861d29b
Mohammad Rizwan,Pakistan,2015,0,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2015/16,4,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2016,9,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2018/19,10,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2019/20,13,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2020,18,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2020/21,20,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2021,29,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2021/22,43,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2022,56,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2022/23,68,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2023,80,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2023/24,85,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Rizwan,Pakistan,2024,90,0.0,0.0,0.0,0.0,0.0,2f26ac1a
Mohammad Saifuddin,Bangladesh,2016/17,0,0.0,0.0,0.0,0.0,0.0,b3a28446
Mohammad Saifuddin,Bangladesh,2017/18,2,2.0,6.0,47.0,1.0,7.83,b3a28446
Mohammad Saifuddin,Bangladesh,2018/19,6,6.0,18.0,199.0,4.0,11.05,b3a28446
Mohammad Saifuddin,Bangladesh,2019,9,9.0,27.0,290.0,5.0,10.74,b3a28446
Mohammad Saifuddin,Bangladesh,2019/20,13,13.0,43.0,386.0,12.0,9.28,b3a28446
Mohammad Saifuddin,Bangladesh,2020/21,15,15.0,50.0,435.0,14.0,8.98,b3a28446
Mohammad Saifuddin,Bangladesh,2021,17,17.0,57.0,513.0,15.0,9.23,b3a28446
Mohammad Saifuddin,Bangladesh,2021/22,25,25.0,85.0,721.0,26.0,8.65,b3a28446
Mohammad Saifuddin,Bangladesh,2022,29,29.0,100.0,826.0,31.0,8.42,b3a28446
Mohammad Saifuddin,Bangladesh,2022/23,32,32.0,109.0,919.0,32.0,8.6,b3a28446
Mohammad Saifuddin,Bangladesh,2024,34,34.0,116.5,1009.0,34.0,8.77,b3a28446
Mohammad Saleem,Afghanistan,2023/24,0,0.0,0.0,0.0,0.0,0.0,938bff19
Mohammad Salman,Pakistan,2011,0,0.0,0.0,0.0,0.0,0.0,9eea360c
Mohammad Sami,Pakistan,2010,0,0.0,0.0,0.0,0.0,0.0,68ddabdb
Mohammad Sami,Pakistan,2012,3,3.0,11.0,108.0,6.0,9.81,68ddabdb
Mohammad Sami,Pakistan,2015,5,5.0,16.0,146.0,10.0,8.93,68ddabdb
Mohammad Sami,Pakistan,2015/16,7,7.0,24.0,220.0,14.0,9.02,68ddabdb
Mohammad Shahid,Bangladesh,2015/16,0,0.0,0.0,0.0,0.0,0.0,c285c86e
Mohammad Shahzad,Afghanistan,2009/10,0,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2010,6,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2011/12,8,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2012/13,11,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2013/14,15,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2015,25,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2015/16,31,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2016/17,48,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2017/18,58,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2018,60,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2021/22,65,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Shahzad,Afghanistan,2023,70,0.0,0.0,0.0,0.0,0.0,d6dcb0c9
Mohammad Tauqir,United Arab Emirates,2015,0,0.0,0.0,0.0,0.0,0.0,eb7af112
Mohammad Yousuf,Pakistan,2006,0,0.0,0.0,0.0,0.0,0.0,e237b28c
Mohammad Yousuf,Pakistan,2010,1,0.0,0.0,0.0,0.0,0.0,e237b28c
Mohammed Alamgir,Eswatini,2022/23,0,0.0,0.0,0.0,0.0,0.0,e0f12392
Mohammed Alamgir,Eswatini,2023,4,2.0,5.0,35.0,1.0,7.0,e0f12392
Mohammed Alamgir,Eswatini,2023/24,5,2.0,5.0,35.0,1.0,7.0,e0f12392
Mohammed Faraazuddin,United Arab Emirates,2023,0,0.0,0.0,0.0,0.0,0.0,18ac3318
Mohammed Faraazuddin,United Arab Emirates,2023/24,4,4.0,11.0,90.0,2.0,8.18,18ac3318
Mohammed Irshad,Qatar,2023,0,0.0,0.0,0.0,0.0,0.0,1a54d618
Mohammed Irshad,Qatar,2023/24,2,2.0,5.0,35.0,2.0,7.0,1a54d618
Mohammed Irshad,Qatar,2024,7,5.0,10.0,98.0,3.0,10.36,1a54d618
Mohammed Nadeem,Qatar,2018/19,0,0.0,0.0,0.0,0.0,0.0,856cbb1e
Mohammed Nadeem,Qatar,2019,5,5.0,18.0,127.0,3.0,7.05,856cbb1e
Mohammed Nadeem,Qatar,2019/20,12,12.0,40.0,309.0,8.0,7.76,856cbb1e
Mohammed Nadeem,Qatar,2021/22,22,22.0,78.0,547.0,23.0,7.08,856cbb1e
Mohammed Nadeem,Qatar,2022/23,26,26.0,91.0,615.0,28.0,6.79,856cbb1e
Mohammed Qasim,United Arab Emirates,2016/17,0,0.0,0.0,0.0,0.0,0.0,a120e81b
Mohammed Qasim,United Arab Emirates,2017,1,1.0,1.0,8.0,0.0,8.0,a120e81b
Mohammed Sameer,Bahrain,2019/20,0,0.0,0.0,0.0,0.0,0.0,e6409ae1
Mohammed Shami,India,2013/14,0,0.0,0.0,0.0,0.0,0.0,8cf9814c
Mohammed Shami,India,2014,3,3.0,10.0,87.0,2.0,8.7,8cf9814c
Mohammed Shami,India,2016,4,4.0,14.0,125.0,5.0,8.9,8cf9814c
Mohammed Shami,India,2017,6,6.0,20.40000009536743,204.0,8.0,9.88,8cf9814c
Mohammed Shami,India,2019/20,7,7.0,23.40000009536743,250.0,8.0,10.66,8cf9814c
Mohammed Shami,India,2020/21,11,11.0,39.40000009536743,382.0,12.0,9.78,8cf9814c
Mohammed Shami,India,2021/22,12,12.0,43.40000009536743,428.0,12.0,9.93,8cf9814c
Mohammed Shami,India,2022/23,17,17.0,58.90000009536743,568.0,18.0,9.61,8cf9814c
Mohammed Siraj,India,2017/18,0,0.0,0.0,0.0,0.0,0.0,2f49c897
Mohammed Siraj,India,2021/22,3,3.0,12.0,148.0,3.0,12.33,2f49c897
Mohammed Siraj,India,2022/23,5,5.0,20.0,209.0,5.0,10.45,2f49c897
Mohammed Siraj,India,2023/24,8,8.0,32.0,294.0,11.0,9.18,2f49c897
Mohammed Siraj,India,2024,10,10.0,38.0,334.0,12.0,8.68,2f49c897
Mohsin Khan,Hong Kong,2019/20,0,0.0,0.0,0.0,0.0,0.0,2669d6b7
Mohsin Shabbir,Saudi Arabia,2023,0,0.0,0.0,0.0,0.0,0.0,941dfb84
Mohsin Zaki,Bahrain,2023,0,0.0,0.0,0.0,0.0,0.0,09c766ec
Mominul Haque,Bangladesh,2012/13,0,0.0,0.0,0.0,0.0,0.0,de0a3209
Mominul Haque,Bangladesh,2013,2,0.0,0.0,0.0,0.0,0.0,de0a3209
Mominul Haque,Bangladesh,2013/14,3,1.0,2.0,18.0,0.0,9.0,de0a3209
Mosaddek Hossain,Bangladesh,2015/16,0,0.0,0.0,0.0,0.0,0.0,8919756f
Mosaddek Hossain,Bangladesh,2016/17,1,1.0,2.0,10.0,0.0,5.0,8919756f
Mosaddek Hossain,Bangladesh,2018,6,5.0,10.399999618530273,75.0,2.0,7.0,8919756f
Mosaddek Hossain,Bangladesh,2019,8,7.0,14.399999618530273,99.0,4.0,6.71,8919756f
Mosaddek Hossain,Bangladesh,2019/20,12,10.0,19.399999618530273,131.0,5.0,6.62,8919756f
Mosaddek Hossain,Bangladesh,2020/21,14,12.0,21.399999618530273,160.0,5.0,7.93,8919756f
Mosaddek Hossain,Bangladesh,2021,15,12.0,21.399999618530273,160.0,5.0,7.93,8919756f
Mosaddek Hossain,Bangladesh,2022,16,12.0,21.399999618530273,160.0,5.0,7.93,8919756f
Mosaddek Hossain,Bangladesh,2022/23,25,20.0,42.69999885559082,286.0,16.0,7.1,8919756f
Moshiur Rahman,Estonia,2021/22,0,0.0,0.0,0.0,0.0,0.0,f059910f
Moshiur Rahman,Estonia,2022,3,1.0,0.4000000059604645,14.0,0.0,21.0,f059910f
Mrittunjoy Chowdhury,Bangladesh,2023,0,0.0,0.0,0.0,0.0,0.0,21b97584
Mubasir Khan,Pakistan,2023,0,0.0,0.0,0.0,0.0,0.0,7264b765
Mubeen Tariq,Portugal,2023,0,0.0,0.0,0.0,0.0,0.0,5d6e07a5
Mudassar Bukhari,Netherlands,2008,0,0.0,0.0,0.0,0.0,0.0,37312a74
Mudassar Bukhari,Netherlands,2009/10,4,3.0,10.0,67.0,0.0,6.7,37312a74
Mudassar Bukhari,Netherlands,2011/12,8,7.0,25.399999618530273,180.0,6.0,6.99,37312a74
Mudassar Bukhari,Netherlands,2012,12,11.0,35.39999961853027,254.0,12.0,7.14,37312a74
Mudassar Bukhari,Netherlands,2013,14,13.0,39.39999961853027,293.0,14.0,7.54,37312a74
Mudassar Bukhari,Netherlands,2013/14,16,15.0,47.39999961853027,345.0,17.0,7.4,37312a74
Mudassar Bukhari,Netherlands,2015,27,25.0,83.89999961853027,582.0,28.0,7.01,37312a74
